,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,url
82120,1568001,6125,GOODLUCK,GOODLUCK INDIA,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GOODLUCK/1568001
82121,308481,1205,GOODYEAR,GOODYEAR INDIA,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GOODYEAR/308481
82122,3433473,13412,GPIL-BE,GODAWARI POW & ISP,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GPIL-BE/3433473
82123,5051137,19731,GPPL,GUJARAT PIPAVAV PORT,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GPPL/5051137
82124,4527361,17685,GPTINFRA,GPT INFRAPROJECTS,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GPTINFRA/4527361
82125,3039233,11872,GRANULES,GRANULES INDIA,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GRANULES/3039233
82126,151553,592,GRAPHITE,GRAPHITE INDIA,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GRAPHITE/151553
82127,315393,1232,GRASIM,GRASIM INDUSTRIES,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GRASIM/315393
82128,1331201,5200,GRAUWEIL,GRAUER & WEIL IND,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GRAUWEIL/1331201
82129,5256705,20534,GRAVITA,GRAVITA INDIA,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GRAVITA/5256705
82130,316161,1235,GREAVESCOT,GREAVES COTTON.,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GREAVESCOT/316161
82131,1753089,6848,GREENLAM,GREENLAM INDUSTRIES.,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GREENLAM/1753089
82132,3541761,13835,GREENPANEL-BE,GREENPANEL INDUSTRIES,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GREENPANEL-BE/3541761
82133,1020673,3987,GREENPLY,GREENPLY INDUSTRIES,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GREENPLY/1020673
82134,5148161,20110,GREENPOWER,ORIENT GREEN POWER CO,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GREENPOWER/5148161
82135,4797697,18741,GRETEX-SM,,0,,0.0,0.05,6000,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GRETEX-SM/4797697
82136,3471361,13560,GRINDWELL,GRINDWELL NORTON,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GRINDWELL/3471361
82137,1293825,5054,GRINFRA,G R INFRAPROJECTS,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GRINFRA/1293825
82138,4549121,17770,GROBTEA,THE GROB TEA COMPANY,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GROBTEA/4549121
82139,1675009,6543,GRPLTD,GRP,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GRPLTD/1675009
82140,1401601,5475,GRSE,GARDEN REACH SHIP&ENG,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GRSE/1401601
82141,990465,3869,GS020123C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS020123C-GS/990465
82142,1019393,3982,GS020124C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS020124C-GS/1019393
82143,1051649,4108,GS020125C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS020125C-GS/1051649
82144,1108993,4332,GS020126C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS020126C-GS/1108993
82145,1001729,3913,GS020723C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS020723C-GS/1001729
82146,1033985,4039,GS020724C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS020724C-GS/1033985
82147,1068801,4175,GS020725C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS020725C-GS/1068801
82148,996865,3894,GS070623C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS070623C-GS/996865
82149,1028097,4016,GS070624C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS070624C-GS/1028097
82150,1059329,4138,GS070625C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS070625C-GS/1059329
82151,1123073,4387,GS070626C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS070626C-GS/1123073
82152,1011457,3951,GS071223C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS071223C-GS/1011457
82153,1045761,4085,GS071224C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS071224C-GS/1045761
82154,1088001,4250,GS071225C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS071225C-GS/1088001
82155,992001,3875,GS090323C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS090323C-GS/992001
82156,1022721,3995,GS090324C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS090324C-GS/1022721
82157,1056001,4125,GS090325C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS090325C-GS/1056001
82158,1117185,4364,GS090326C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS090326C-GS/1117185
82159,1003777,3921,GS090923C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS090923C-GS/1003777
82160,1037825,4054,GS090924C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS090924C-GS/1037825
82161,1070849,4183,GS090925C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS090925C-GS/1070849
82162,990721,3870,GS100223C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS100223C-GS/990721
82163,1020929,3988,GS100224C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS100224C-GS/1020929
82164,1053953,4117,GS100225C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS100225C-GS/1053953
82165,1111297,4341,GS100226C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS100226C-GS/1111297
82166,994305,3884,GS100423C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS100423C-GS/994305
82167,1025537,4006,GS100424C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS100424C-GS/1025537
82168,1058305,4134,GS100425C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS100425C-GS/1058305
82169,1121537,4381,GS100426C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS100426C-GS/1121537
82170,996609,3893,GS100523C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS100523C-GS/996609
82171,1026817,4011,GS100524C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS100524C-GS/1026817
82172,1059073,4137,GS100525C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS100525C-GS/1059073
82173,1122305,4384,GS100526C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS100526C-GS/1122305
82174,1002497,3916,GS100823C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS100823C-GS/1002497
82175,1034753,4042,GS100824C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS100824C-GS/1034753
82176,1069569,4178,GS100825C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS100825C-GS/1069569
82177,1008385,3939,GS101023C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS101023C-GS/1008385
82178,1040641,4065,GS101024C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS101024C-GS/1040641
82179,1079041,4215,GS101025C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS101025C-GS/1079041
82180,1010177,3946,GS101123C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS101123C-GS/1010177
82181,1042433,4072,GS101124C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS101124C-GS/1042433
82182,1086977,4246,GS101125C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS101125C-GS/1086977
82183,999169,3903,GS120623C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS120623C-GS/999169
82184,1029377,4021,GS120624C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS120624C-GS/1029377
82185,1062145,4149,GS120625C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS120625C-GS/1062145
82186,1123585,4389,GS120626C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS120626C-GS/1123585
82187,1012993,3957,GS121223C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS121223C-GS/1012993
82188,1047809,4093,GS121224C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS121224C-GS/1047809
82189,1089025,4254,GS121225C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS121225C-GS/1089025
82190,992257,3876,GS150323C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS150323C-GS/992257
82191,1022977,3996,GS150324C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS150324C-GS/1022977
82192,1056769,4128,GS150325C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS150325C-GS/1056769
82193,1117697,4366,GS150326C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS150326C-GS/1117697
82194,1128193,4407,GS150622C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS150622C-GS/1128193
82195,999681,3905,GS150623C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS150623C-GS/999681
82196,1029633,4022,GS150624C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS150624C-GS/1029633
82197,1063425,4154,GS150625C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS150625C-GS/1063425
82198,1124609,4393,GS150626C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS150626C-GS/1124609
82199,1004033,3922,GS150923C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS150923C-GS/1004033
82200,1038593,4057,GS150924C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS150924C-GS/1038593
82201,1075713,4202,GS150925C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS150925C-GS/1075713
82202,1127169,4403,GS151221C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS151221C-GS/1127169
82203,993793,3882,GS151222C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS151222C-GS/993793
82204,1014785,3964,GS151223C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS151223C-GS/1014785
82205,1048065,4094,GS151224C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS151224C-GS/1048065
82206,1104385,4314,GS151225C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS151225C-GS/1104385
82207,1128705,4409,GS151226C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS151226C-GS/1128705
82208,1000193,3907,GS170623C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS170623C-GS/1000193
82209,1030401,4025,GS170624C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS170624C-GS/1030401
82210,1064449,4158,GS170625C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS170625C-GS/1064449
82211,994049,3883,GS171222C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS171222C-GS/994049
82212,1015297,3966,GS171223C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS171223C-GS/1015297
82213,1048321,4095,GS171224C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS171224C-GS/1048321
82214,1106689,4323,GS171225C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS171225C-GS/1106689
82215,993537,3881,GS200323C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS200323C-GS/993537
82216,1025281,4005,GS200324C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS200324C-GS/1025281
82217,1057537,4131,GS200325C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS200325C-GS/1057537
82218,1118209,4368,GS200326C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS200326C-GS/1118209
82219,1005569,3928,GS200923C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS200923C-GS/1005569
82220,1039873,4062,GS200924C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS200924C-GS/1039873
82221,1076481,4205,GS200925C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS200925C-GS/1076481
82222,991233,3872,GS220223C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS220223C-GS/991233
82223,1021185,3989,GS220224C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS220224C-GS/1021185
82224,1055745,4124,GS220225C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS220225C-GS/1055745
82225,1111809,4343,GS220226C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS220226C-GS/1111809
82226,1132289,4423,GS220230C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS220230C-GS/1132289
82227,1133825,4429,GS220231C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS220231C-GS/1133825
82228,1134593,4432,GS220236C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS220236C-GS/1134593
82229,1157121,4520,GS220240C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS220240C-GS/1157121
82230,1165313,4552,GS220250C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS220250C-GS/1165313
82231,1166081,4555,GS220261C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS220261C-GS/1166081
82232,1125121,4395,GS220261P-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS220261P-GS/1125121
82233,1003265,3919,GS220823C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS220823C-GS/1003265
82234,1035265,4044,GS220824C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS220824C-GS/1035265
82235,1070081,4180,GS220825C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS220825C-GS/1070081
82236,1133313,4427,GS220830C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS220830C-GS/1133313
82237,1134337,4431,GS220831C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS220831C-GS/1134337
82238,1150465,4494,GS220836C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS220836C-GS/1150465
82239,1163777,4546,GS220840C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS220840C-GS/1163777
82240,1165569,4553,GS220850C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS220850C-GS/1165569
82241,1000705,3909,GS230623C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS230623C-GS/1000705
82242,1030913,4027,GS230624C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS230624C-GS/1030913
82243,1065217,4161,GS230625C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS230625C-GS/1065217
82244,987905,3859,GS231222C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS231222C-GS/987905
82245,1015553,3967,GS231223C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS231223C-GS/1015553
82246,1049089,4098,GS231224C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS231224C-GS/1049089
82247,1107201,4325,GS231225C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS231225C-GS/1107201
82248,994561,3885,GS260423C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS260423C-GS/994561
82249,1026305,4009,GS260424C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS260424C-GS/1026305
82250,1058561,4135,GS260425C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS260425C-GS/1058561
82251,1121793,4382,GS260426C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS260426C-GS/1121793
82252,1009665,3944,GS261023C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS261023C-GS/1009665
82253,1041409,4068,GS261024C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS261024C-GS/1041409
82254,1080833,4222,GS261025C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS261025C-GS/1080833
82255,1000961,3910,GS300623C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS300623C-GS/1000961
82256,1031425,4029,GS300624C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS300624C-GS/1031425
82257,1068545,4174,GS300625C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS300625C-GS/1068545
82258,990209,3868,GS311222C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS311222C-GS/990209
82259,1017857,3976,GS311223C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS311223C-GS/1017857
82260,1049345,4099,GS311224C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS311224C-GS/1049345
82261,1108481,4330,GS311225C-GS,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GS311225C-GS/1108481
82262,7641601,29850,GSCLCEMENT,GUJARAT SIDHEE CEM..,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GSCLCEMENT/7641601
82263,319233,1247,GSFC,GUJ STATE FERT & CHEM,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GSFC/319233
82264,3378433,13197,GSPL,GUJARAT STATE PETRO,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GSPL/3378433
82265,3928833,15347,GSS,GSS INFOTECH,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GSS/3928833
82266,1234177,4821,GTL-BE,GTL,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GTL-BE/1234177
82267,3518977,13746,GTLINFRA-BE,GTL INFRA.LTD,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GTLINFRA-BE/3518977
82268,3449089,13473,GTNTEX,GTN TEXTILES,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GTNTEX/3449089
82269,5425921,21195,GTPL,GTPL HATHWAY,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GTPL/5425921
82270,2971137,11606,GUFICBIO,GUFIC BIOSCIENCES.,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GUFICBIO/2971137
82271,324353,1267,GUJALKALI,GUJARAT ALKALIES & CHEM,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GUJALKALI/324353
82272,3757313,14677,GUJAPOLLO,GUJ. APOLLO IND..,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GUJAPOLLO/3757313
82273,2713345,10599,GUJGASLTD,GUJARAT GAS,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GUJGASLTD/2713345
82274,4832001,18875,GUJNRECOKE-W1,,0,,0.0,0.05,20000,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GUJNRECOKE-W1/4832001
82275,2584833,10097,GUJRAFFIA-BE,GUJARAT RAFFIA INDUST,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GUJRAFFIA-BE/2584833
82276,1124097,4391,GULFOILLUB,GULF OIL LUB. IND..,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GULFOILLUB/1124097
82277,2964737,11581,GULFPETRO,GP PETROLEUMS,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GULFPETRO/2964737
82278,1611777,6296,GULPOLY-BE,GULSHAN POLYOLS,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/GULPOLY-BE/1611777
82279,589569,2303,HAL,HINDUSTAN AERONAUTICS,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/HAL/589569
82280,12289,48,HAPPSTMNDS,HAPPIEST MINDS TECHNO,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/HAPPSTMNDS/12289
